,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
661,female,-0.105566286,0.102736525,0.033487506,-0.106076911,-0.058371171,-0.010456248,0.00910851,-0.186850145,0.229374126,-0.141771257,0.076275848,-0.07582435,-0.252310336,0.076911032,-0.024659922,0.047598742,-0.192682773,-0.183865771,-0.124409966,-0.029479541,-0.001006115,0.076004013,0.095466509,0.096669823,-0.146717429,-0.268577486,-0.057549931,-0.153567299,0.078067556,-0.086148813,0.087043643,0.099417724,-0.127175733,0.024046626,-0.022876795,0.088948548,-0.019621903,-0.071596086,0.270798326,-0.038490158,-0.273091435,-0.008804308,-0.0000609,0.287784487,0.235082969,-0.014698083,0.029238885,-0.142651886,0.151694238,-0.329803824,0.000213322,0.191486269,-0.03785371,0.02755376,0.112030588,-0.216569036,0.058552776,0.099234827,-0.158612028,0.150614932,0.153459042,-0.08665178,0.070064597,0.010301816,0.198156118,-0.000868365,-0.109678522,-0.148476154,0.180844247,-0.204727232,-0.022117477,0.211252555,-0.120622702,-0.208393902,-0.184471294,-0.023888191,0.384835154,0.135534927,-0.05689057,0.11310076,-0.16497156,0.006999157,0.059111707,0.092133239,-0.027285555,-0.09769395,-0.13589099,0.017892268,0.272738546,-0.034995016,-0.00975148,0.260352165,0.010725122,-0.073592231,-0.012004839,0.082095563,-0.164341509,0.044307359,-0.13136521,0.02805911,0.0593381,-0.047012977,0.006759295,0.126552194,-0.213659525,0.191886917,-0.067558669,-0.032676853,0.023329217,-0.051962137,-0.071452744,0.010614486,0.248826221,-0.306078851,0.184757963,0.179277718,0.058484197,0.123075455,0.030372828,0.076371618,0.034769341,0.045154747,-0.200093612,-0.069651186,0.036280137,-0.011313681,-0.041771714,0.048910227
662,female,-0.169899955,0.094905145,0.097043782,-0.100035027,-0.114021942,-0.057128917,-0.070871845,-0.199872404,0.153343767,-0.088182822,0.089433849,-0.034530982,-0.239377722,-0.023818914,-0.038722064,0.201826185,-0.156866863,-0.275156111,-0.117217399,-0.007542783,0.011387702,0.063531622,0.016611166,0.077730179,-0.180029422,-0.310420096,-0.03270828,0.007629097,-0.041118257,-0.041208696,-0.031604748,0.106388792,-0.203011483,0.036858637,0.061613776,0.157640666,0.000862761,-0.099609345,0.190041944,0.074230149,-0.287370592,-0.031401891,0.039286479,0.283508599,0.3029221,-0.058344729,0.052973997,-0.076181747,0.09670011,-0.365183473,0.083313726,0.224253178,0.032690752,0.075193331,0.01156874,-0.141940236,-0.037660278,0.159138128,-0.184330642,0.073306516,0.131400198,-0.173032388,-0.044728123,-0.130912736,0.162828729,0.138618052,-0.149258658,-0.194946587,0.152213275,-0.183081046,-0.132815376,-0.021721601,-0.148976281,-0.177988604,-0.357346326,-0.018206939,0.347372919,0.185510188,-0.188525379,0.09300185,-0.139107913,0.027958393,-0.040910512,0.10216891,0.043376405,-0.004901268,-0.072976157,0.007041223,0.270521015,-0.028937507,-0.010610692,0.278068364,0.01450935,-0.079525903,-0.022089375,0.066202044,-0.060075276,-0.012729531,-0.106954545,-0.030404169,-0.073450916,-0.015810832,0.071347773,0.136979401,-0.215260714,0.232036054,-0.003915953,0.033434417,0.01412507,-0.0106012,-0.071716525,-0.110594608,0.131637365,-0.235040322,0.193979472,0.231650889,0.092983268,0.152691185,0.045315716,0.116465241,0.055077899,0.057816964,-0.068539701,-0.086839668,0.026240354,0.033388514,0.006766001,0.165287107
663,female,-0.099738538,0.106683441,0.121674463,-0.056920905,-0.236084223,-0.045424677,-0.04761745,-0.024796613,0.190906554,-0.083118707,0.124609374,-0.102304824,-0.220679134,-0.048905101,-0.024440179,0.16002816,-0.141427621,-0.190823197,-0.068720564,-0.021564122,0.090637758,0.111747444,0.037826378,0.08486034,-0.243488193,-0.40854156,-0.011409368,-0.046913061,0.010024568,-0.180892646,-0.040938593,0.187005907,-0.192979619,-0.082211912,0.059240952,0.209147155,-0.086947992,-0.125633836,0.158055604,0.005850824,-0.309309363,-0.017982846,0.082897589,0.271545142,0.28763333,-0.038039498,0.035311431,-0.054545525,0.108146399,-0.296603322,0.007657833,0.224477261,-0.002676547,0.076604493,0.050026946,-0.161759958,-0.002659247,0.138753995,-0.241312072,0.033239082,0.13341783,-0.184235066,-0.010698952,-0.041540608,0.158298269,0.065679595,-0.095943376,-0.184174955,0.237566471,-0.185351282,-0.003507385,0.143217802,-0.1207432,-0.17064178,-0.204593241,-0.028398074,0.385830462,0.09224385,-0.149480179,0.015988372,-0.110874951,0.00199577,-0.03272276,0.104736686,0.063102774,-0.066842742,-0.159708366,0.087506771,0.220665991,-0.030152651,0.032578021,0.229422063,0.096706346,-0.076730825,0.081383482,0.084425673,-0.204207182,0.027925987,-0.162766188,-0.010453306,-0.022623448,-0.116610155,-0.041657839,0.130134076,-0.10729757,0.237392649,-0.004299996,-0.029931216,-0.053357605,-0.099929847,-0.075202182,-0.047046285,0.164287716,-0.225405842,0.182734787,0.132161126,0.066727519,0.199930176,0.032739699,0.115173697,0.031968731,-0.08343482,-0.125178799,-0.082469702,-0.014151157,-0.054371573,0.012203664,0.042299032
664,female,-0.094583064,0.085769825,0.06398385,-0.067736045,-0.179691941,0.009062849,-0.015037779,-0.088279024,0.14009878,-0.123130523,0.209829539,-0.081247501,-0.278191179,0.006007439,-0.01798692,0.149129182,-0.20490174,-0.125261992,-0.099966809,-0.061566256,-0.05278039,0.116892979,0.048805192,0.079691716,-0.137634218,-0.465757757,0.013707159,-0.138832837,-0.025453912,-0.069174461,0.02778016,0.125807405,-0.113958463,-0.04432983,0.055339567,0.101669177,-0.105179504,-0.066791505,0.173757479,0.049692642,-0.28480348,0.020800401,0.027129821,0.313266337,0.138955742,-0.037436754,0.034863815,-0.125140488,0.142696783,-0.314495623,0.029843021,0.131850138,-0.000455476,0.03301242,0.065799065,-0.112416029,-0.005939655,0.113783702,-0.250095665,0.009677665,0.108644836,-0.06604106,-0.012148383,-0.093537405,0.195864767,0.144880518,-0.12567237,-0.162661001,0.094344743,-0.170774668,-0.077962965,0.144817695,-0.085571826,-0.158173054,-0.23899959,0.017211441,0.406766295,0.068872824,-0.077999771,-0.069669187,-0.108608142,-0.055927746,0.025225146,0.10835351,-0.025546111,-0.058649626,-0.036438689,0.066371642,0.175518125,-0.028741632,-0.059230559,0.232482255,0.012221102,0.000889641,0.060489234,0.115330674,-0.210407108,0.025420029,-0.139776528,-0.031227548,0.036799863,-0.057658345,0.013752157,0.080481589,-0.202303499,0.237456113,-0.056710258,-0.041971244,0.101804569,-0.043858446,-0.044863172,-0.024000369,0.184432402,-0.267035991,0.18046765,0.143537834,0.109079726,0.160932481,0.03298343,-0.06044171,-0.056743767,-0.045279019,-0.209909573,-0.064581022,0.073895484,-0.037511963,-0.00865785,-0.045614511
665,female,-0.249292493,0.188871279,0.012852073,-0.054014914,-0.100448601,-0.006716116,-0.015055915,-0.183220685,0.14819935,-0.049259037,0.170933425,-0.066291533,-0.228371426,-0.048748162,-0.05911747,0.154118314,-0.177168772,-0.163427934,-0.025533672,-0.031161446,0.138631582,-0.073775358,0.013196781,0.141233385,-0.232562959,-0.3595303,-0.071271613,-0.120913394,-0.094915941,-0.094614677,-0.004621221,0.070993476,-0.236231282,-0.019533873,-0.049678899,0.129855111,0.00991171,-0.031228594,0.156553939,0.006172501,-0.210021213,-0.078242466,0.109434798,0.244630426,0.278462231,-0.078244321,0.03136095,-0.01741397,0.097744524,-0.257920355,-0.013333681,0.1293457,0.070412338,0.110387027,0.039396271,-0.169020548,-0.032751601,0.058748465,-0.189180985,-0.01797232,-0.015630446,-0.103916168,-0.101216957,-0.069180615,0.238456324,0.187756628,-0.128329083,-0.126162529,0.1815027,-0.129414648,-0.000956904,0.076035358,-0.150220677,-0.228245869,-0.269791156,0.052779675,0.339100093,0.138603911,-0.188941345,0.044569302,-0.133357868,-0.019095855,-0.034392908,0.079606958,0.012092482,0.115915015,-0.069948211,0.105204761,0.153137445,-0.025395174,-0.014411079,0.275771201,-0.030989068,-0.021948559,0.07505554,0.122541398,-0.139205977,-0.021747945,-0.169133797,-0.072523847,0.034255348,-0.053134076,-0.001242364,0.06953717,-0.188057885,0.132375851,-0.003299258,0.003790397,-0.120888278,-0.093278185,-0.098585337,0.015525656,0.15117842,-0.241548538,0.179092884,0.131260544,-0.079951763,0.174407348,0.058064118,0.029424008,0.00405899,-0.035691004,-0.076891422,-0.007643739,0.116340086,-0.043102361,0.032336421,-0.012774222
666,female,-0.058918383,0.032979853,0.102537259,-0.044207871,-0.123635143,-0.055700794,-0.069776043,-0.148318335,0.140131772,-0.133023322,0.267463028,0.001252528,-0.164046049,-0.067454353,-0.078268424,0.169045746,-0.173088655,-0.163369313,-0.043525692,0.004733922,0.09611465,0.007948142,0.041588705,-0.036832806,-0.162187502,-0.336422741,-0.119141996,-0.061700184,-0.000650639,-0.020753032,-0.004171334,0.085681774,-0.200177476,-0.020363905,0.06128205,0.091686197,0.028849863,-0.066522971,0.109240904,0.017098844,-0.268006653,0.003911898,0.039199386,0.191446424,0.167079717,-0.02222717,0.048924498,-0.121322952,0.111424088,-0.130757645,0.004959719,0.098427482,0.125762448,0.051028453,0.015934518,-0.081900507,0.056428999,0.157610938,-0.096083596,-0.005709535,0.093605839,-0.093761399,-0.044199016,-0.061591126,0.17945309,0.059140023,-0.114693165,-0.195539355,0.103960663,-0.111387171,-0.118001953,0.064797431,-0.184858173,-0.139434606,-0.303563714,-0.053313479,0.392691284,0.032947063,-0.239156172,0.031394076,-0.043976765,0.077009916,0.095046625,0.145017952,0.000307437,0.089639738,-0.115313284,-0.048099697,0.262360603,-0.086925223,-0.038126335,0.214256629,-0.030951098,0.077169999,0.046049111,-0.006422818,-0.028014783,0.009272702,-0.122504003,-0.043637358,-0.011324256,-0.010260828,-0.075157285,0.082840823,-0.138652146,0.098656371,-0.013270922,0.063342184,0.0319263,-0.026500797,-0.065680869,-0.098226272,0.106230266,-0.213604182,0.16878438,0.205456555,0.050534923,0.095855199,0.116658285,0.050544627,-0.036851592,0.007162444,-0.166430816,-0.032916214,0.075607151,-0.073392279,0.024021886,-0.054772772
667,female,-0.147452667,0.029628363,0.063938878,-0.074284591,-0.133188486,0.006148431,-0.016134888,-0.059422787,0.185022444,-0.150957301,0.09495645,-0.006653825,-0.20923923,0.091028959,-0.1151544,0.103492558,-0.152464449,-0.193088427,-0.021277713,-0.049977869,0.013227541,-0.004330514,0.022430107,0.134928614,-0.160855949,-0.3047719,-0.111958928,-0.113161892,0.043828078,-0.035729311,-0.012722901,-0.019253969,-0.187264264,0.012844382,0.020800922,0.100987919,-0.022992477,-0.057835635,0.280041307,0.050011449,-0.267490685,-0.041543156,0.073804855,0.292828619,0.133239284,0.036084924,0.014075107,-0.00757067,0.17409946,-0.263873994,0.046539694,0.15758568,0.114394277,0.048694149,0.068044357,-0.072293282,0.04770362,0.162259907,-0.129352942,0.130359545,0.039420672,-0.117073745,0.020773415,-0.020254167,0.237540826,0.100363284,-0.089306146,-0.150511131,0.236576751,-0.226553142,-0.073910847,0.141995803,-0.048092637,-0.132628411,-0.173620701,-0.00311418,0.482076764,0.190082014,-0.088336132,0.063604124,-0.082014784,-0.049852692,0.053284984,0.146411508,-0.085689746,0.076037899,-0.078907005,0.01481352,0.295923829,0.018523246,-0.003338244,0.196604818,0.042306732,0.052675907,0.05557666,0.03398893,-0.129944444,-0.029333044,-0.123232588,-0.027595621,0.03594099,-0.023189697,0.030387647,0.080522656,-0.213576719,0.126962706,-0.066145465,-0.073706254,-0.014255617,0.108493924,-0.088522553,-0.045122933,0.142512649,-0.263556749,0.151431695,0.151848972,-0.014231612,0.092007756,0.068056986,0.021323847,0.040253326,-0.042633206,-0.123434745,-0.136814147,0.065312184,-0.092874147,0.101408139,-0.003722863
668,female,-0.141667977,0.073540494,0.026470367,-0.141422302,-0.068730913,0.084222749,-0.081582665,-0.214624137,0.178067803,-0.132179663,0.197556868,-0.056689076,-0.227838159,-0.032116588,-0.085435607,0.19067812,-0.232688367,-0.149062783,-0.01568714,0.015097961,0.008240175,-0.008451118,0.06160355,0.11426641,-0.080692768,-0.387960196,-0.052263714,-0.113710158,-0.044796083,-0.073252454,0.070770621,-0.020212224,-0.224527791,0.097111449,-0.037384007,0.13155967,-0.058742866,-0.198091552,0.169712916,0.017743021,-0.27098459,-0.046902128,0.048181113,0.160195649,0.2460026,-0.102992676,-0.016056728,-0.106041647,0.193342209,-0.274283975,-0.006802477,0.122555196,0.049138039,0.002425488,0.007179011,-0.088449202,0.041053671,0.112169549,-0.170873493,-0.059677355,0.071609765,-0.015628215,-0.002347707,-0.029439244,0.152367219,0.188489631,-0.137150005,-0.143974721,0.119731203,-0.174991906,-0.028857039,0.033665698,-0.120292664,-0.253769249,-0.199220344,0.006247668,0.404648513,0.117531188,-0.155870587,0.023418292,-0.068364911,-0.020506073,0.051974989,0.178341165,0.025072582,-0.016943626,-0.072338186,-0.021084458,0.233355686,-0.030413304,0.000169465,0.270906985,-0.052548684,-0.016598025,0.040887896,0.063164786,-0.112062849,0.065524444,-0.147189111,-0.036197335,-0.079552107,0.026432591,-0.011356506,0.058089036,-0.184763178,0.191824794,0.00997358,-0.043510526,0.075167052,-0.062216919,-0.059959486,-0.055713926,0.147164062,-0.191867769,0.137813181,0.111244127,0.080670372,0.186482251,0.104926988,0.108248845,0.025532961,0.000117153,-0.163766861,-0.03442701,0.036587812,-0.021225199,-0.000720789,-0.054773699
669,female,-0.102715388,0.022989986,0.050982937,-0.065356284,-0.016995087,-0.009868857,0.017019987,-0.214969113,0.228609949,-0.144071013,0.175939262,-0.050792709,-0.255313724,0.042628348,-0.149929583,0.127849877,-0.17383039,-0.171371728,-0.09703882,-0.014236107,-0.072521269,0.03035708,0.019094042,0.035251282,-0.094499245,-0.266801596,-0.10005901,-0.099038623,0.097885936,-0.022376563,-0.00148671,0.108124234,-0.181138933,0.020674206,0.069071144,0.055758439,-0.07756532,-0.0929287,0.295066953,0.025762906,-0.217740864,-0.076040998,0.035899799,0.202670813,0.152809396,-0.02644298,-0.004516362,-0.181885749,0.178285062,-0.260462105,-0.005090023,0.234410673,0.147316173,0.054355241,0.03747635,-0.193887204,0.03031789,0.115929678,-0.20128049,0.024437722,0.045821093,-0.017355241,-0.026854496,0.022247044,0.068857141,0.079138249,-0.099186875,-0.134442806,0.261560589,-0.180654347,0.085476816,0.128123909,-0.078892678,-0.250989467,-0.112357862,-0.065722153,0.389103472,0.089623325,-0.051781699,0.053260244,-0.148664817,-0.109003387,-0.032370418,0.004825871,-0.132886574,-0.0582342,-0.052289307,-0.015927222,0.235041261,-0.046314634,0.061478276,0.166084394,-0.028688475,-0.085134007,-0.003724485,0.061364066,-0.14947705,0.026378665,-0.10412775,-0.049409773,-0.016564827,-0.063756265,0.023963008,0.088139802,-0.248899877,0.175703704,-0.00109694,-0.095169649,0.054617316,-0.064541019,-0.052234404,-0.046021014,0.196868867,-0.228336424,0.160357222,0.115058497,-0.016936939,0.150767431,0.028268751,0.075881205,-0.000738679,-0.038826782,-0.144815907,-0.135242864,0.038607903,-0.028028959,-0.043823939,-0.061931297
670,female,-0.122733399,0.098747484,0.036740318,-0.109838262,-0.191327244,0.015660819,-0.073735826,-0.115549982,0.175104335,-0.061392922,0.126932815,-0.003667803,-0.301774532,0.033386938,-0.064025141,0.129154295,-0.113661364,-0.174354807,-0.064300761,-0.052264206,-0.037610546,0.075440019,-0.003441058,0.066085078,-0.097681873,-0.306974262,-0.005525915,-0.031274658,-0.004004769,-0.115264811,-0.001862136,0.154350549,-0.231205702,-0.033858389,0.080806598,0.21858944,-0.137315363,-0.10100954,0.125092417,0.018146466,-0.288341075,-0.057150453,0.076636806,0.225826785,0.187785968,0.032715466,-0.044267803,-0.020253405,0.124690369,-0.311591953,0.083730534,0.167655885,0.048121192,0.036732282,0.043967735,-0.242307872,0.001201505,0.117762551,-0.173370704,0.000747874,0.087413825,-0.181021422,-0.041454539,-0.069968313,0.217042297,0.151641175,-0.106704049,-0.155595049,0.228859589,-0.140709087,-0.044676736,0.127984881,-0.069496758,-0.154981285,-0.164374098,0.068933003,0.395553261,0.09111657,-0.04471226,0.050184846,-0.05195361,-0.022241788,-0.075595327,0.090017758,-0.037428085,-0.019462753,-0.070485584,-0.007217862,0.23251079,-0.006879375,-0.021693628,0.232792467,-0.035238624,0.003724108,0.043362513,0.046578202,-0.123141363,0.004152084,-0.136972606,-0.077229217,0.051522009,-0.120798945,-0.012610946,0.138497144,-0.161361516,0.13490884,-0.017621111,0.025123781,0.066085584,-0.024323003,-0.069681682,-0.083593369,0.150363564,-0.292370766,0.282857776,0.109382264,0.080429293,0.146182761,0.104145288,0.050674375,0.116585508,-0.078932226,-0.157912523,-0.140632674,0.092384487,-0.05050585,-0.017894667,0.058169574
671,female,-0.205338851,0.058363374,0.05550763,-0.06440556,-0.099952042,-0.014933062,0.07844118,-0.141957402,0.222941965,-0.107189029,0.136760756,-0.039308153,-0.27105087,0.053079881,-0.031362824,0.225021183,-0.149639934,-0.263740659,-0.187755212,-0.093812563,-0.09566094,0.054463014,-0.02714679,0.087552771,-0.080869257,-0.260392278,-0.017957084,-0.065286033,0.093180262,-0.028705139,0.052424684,0.094522715,-0.237535149,-0.033838965,0.082095273,0.156192303,-0.156168699,-0.141112745,0.302985281,-0.029910512,-0.215505928,-0.056175083,0.068313733,0.212163821,0.219319895,-0.027599741,0.043070883,-0.173902139,0.152540132,-0.326631218,-0.012473878,0.175179228,0.025237435,0.159761295,0.004482766,-0.272881418,0.048998453,0.157697693,-0.17519334,0.045074653,0.037947677,-0.154433772,-0.040841728,0.02877979,0.196787804,0.071683563,-0.100720748,-0.160685197,0.257047713,-0.170002639,-0.005880716,0.103139378,-0.05767297,-0.193852365,-0.22639522,0.026234338,0.409795731,0.0488456,-0.111893594,0.088595688,-0.055852,0.006394997,0.040754758,0.093273968,-0.099518523,-0.12830992,-0.105027795,-0.017811049,0.280713499,-0.016711645,0.003199041,0.165780589,0.032000862,-0.06347128,0.070699848,0.143559694,-0.091868564,-0.006065503,-0.134712845,-0.041132431,0.061602704,-0.035551619,0.019237902,0.06427598,-0.148338526,0.185699284,-0.020613579,-0.006026903,-0.02629004,-0.074460052,-0.063784823,-0.006955691,0.171113923,-0.227934927,0.28059724,0.158650547,-0.088107161,0.20881027,0.105030879,0.118891172,0.019499177,0.004302643,-0.136005938,-0.106892921,0.091852039,0.073127739,0.031799883,0.064332195
672,female,-0.134420812,0.060690861,0.157558575,-0.033930756,-0.074696243,0.003048587,-0.07713747,-0.162434042,0.163822055,-0.139115751,0.149010524,0.006100671,-0.142668366,0.002034195,0.0043566,0.166713893,-0.145662606,-0.212319031,-0.080033526,0.029899171,-0.011171192,-0.001245778,-0.055110369,-0.012366924,-0.069916867,-0.35956341,-0.063153826,-0.089301333,0.05871658,0.067677461,-0.079232104,0.002705465,-0.160853758,-0.051329233,0.030672748,0.129468128,-0.01700218,-0.116916344,0.178103328,-0.034232013,-0.328579962,-0.010505163,0.063348994,0.123693667,0.265925944,-0.006835276,0.053107996,-0.076544553,0.154508263,-0.264170587,-0.029828999,0.113890588,0.090635769,0.085752673,0.060453642,-0.170687541,0.048181709,0.066883542,-0.158302903,-0.034939989,0.101417199,-0.103190683,0.019546354,-0.020133058,0.200636312,0.118264571,-0.066217653,-0.176636457,0.162263349,-0.160304874,-0.066246502,0.043578047,-0.131340146,-0.141609281,-0.292794734,0.009455588,0.437355936,0.127198994,-0.133038044,0.079594225,-0.052701768,0.018850893,0.096650079,0.083660051,-0.010005794,0.003207535,-0.055269748,-0.083486445,0.27236113,0.014621604,0.013963345,0.111310825,-0.034672529,0.030199874,0.042545758,0.084658489,-0.040978063,0.012931358,-0.151143745,-0.013596222,0.002187396,0.025039362,0.064284317,0.124189802,-0.193132922,0.120728582,-0.067152552,0.030554388,0.0384611,-0.010400888,-0.03483573,-0.006187474,0.147477016,-0.169284552,0.162452951,0.170707852,-0.019630993,0.116478801,0.114372998,0.051519822,-0.030678548,0.028438665,-0.215244099,-0.09806212,0.045209125,-0.026812322,0.056758136,0.053281888
673,female,-0.065663248,0.094191335,0.063731723,-0.038959071,-0.152177185,0.040466927,-0.046243355,-0.108570188,0.233685061,-0.165468752,0.119313285,-0.035925768,-0.212947085,0.001489945,-0.072786994,0.207263902,-0.159100652,-0.256104201,-0.062191397,-0.033777818,-0.018046536,0.068040289,0.022365529,0.055211544,-0.085743412,-0.434635103,-0.052414462,-0.057120461,-0.014433514,-0.030769728,0.023069652,0.192450494,-0.125543207,-0.067414023,0.055836093,0.111778148,-0.056992508,-0.07379736,0.300952286,0.096681625,-0.264222234,-0.010867301,0.135907739,0.357755303,0.173204929,0.063581124,0.02885838,-0.011436179,0.165438503,-0.318267494,-0.062616155,0.194359884,0.130251497,0.069229715,0.076526269,-0.166865766,0.045586195,0.021862565,-0.223115623,0.099975534,0.032800734,-0.197124943,0.011423342,-0.105019592,0.254478484,0.055216823,-0.062110156,-0.131591693,0.240486592,-0.161536008,-0.111385994,0.069358461,-0.109340973,-0.17121543,-0.242575511,-0.095986456,0.362628788,0.137191206,-0.103425995,0.071184665,-0.017781075,-0.082866177,-0.065809168,0.165658295,0.007283662,-0.021172337,-0.066860527,-0.064493112,0.280480266,-0.029216567,-0.022732159,0.246321261,0.026934184,0.009752303,0.018142421,0.052822791,-0.12722671,0.034068026,-0.19573231,-0.018120345,-0.039985999,-0.088995434,0.029634656,0.037676118,-0.243210971,0.18146123,-0.0681291,-0.009744233,-0.030333962,0.026791962,-0.118746862,-0.005018011,0.226529405,-0.24631159,0.171056315,0.227446705,0.026298918,0.177615821,0.088282347,0.064896971,0.010902494,-0.041109849,-0.173752159,-0.203086555,0.000287515,-0.064128727,-0.00236604,0.117839381
674,female,-0.145128056,0.102172345,0.007376708,-0.113157839,-0.072745755,0.047043398,0.02111052,-0.143668473,0.185668796,-0.124594182,0.157214209,-0.031724062,-0.234439269,0.063513242,0.012982722,0.158724159,-0.234888956,-0.194815174,-0.096598208,-0.091219105,-0.054987233,0.041717816,-0.002802458,0.100691095,-0.201843515,-0.234673709,0.000431964,-0.031741258,0.089728177,-0.037364952,-0.004476382,0.061952967,-0.222474977,0.076852456,0.046006463,0.147802591,-0.154565841,-0.155152634,0.219945371,0.007600736,-0.166859925,-0.048629791,0.005227745,0.248922408,0.221833691,-0.102432743,0.017321017,-0.114685155,0.107712224,-0.351252526,0.005983919,0.184282362,-0.040296417,0.163269609,-0.064589612,-0.21655041,0.041338861,0.145949572,-0.150167644,0.024714138,0.09148559,-0.140180618,-0.009484277,-0.012852614,0.202357456,0.129610479,-0.143578053,-0.173251241,0.145790428,-0.143933997,-0.031894978,0.052215029,-0.06447456,-0.209617466,-0.209514454,0.04522194,0.299475312,0.141934618,-0.104967013,0.042372171,-0.110454038,0.021588255,0.047870979,0.066955253,-0.081365481,-0.087709472,-0.115848124,0.068784483,0.277087331,-0.02848142,-0.014597055,0.220956206,0.031526081,-0.070923828,0.049391504,0.139682069,-0.133520171,0.009884039,-0.121994138,-0.004005127,0.027854152,-0.068230942,0.013783939,0.162809134,-0.19914259,0.299245924,-0.000390807,-0.03399507,0.024366699,-0.078521326,-0.06838192,-0.015636656,0.139673144,-0.252132624,0.219918206,0.180383757,0.095920816,0.216389507,0.073046848,0.064326473,-0.00889129,0.022242419,-0.14692843,-0.060392719,0.033440512,0.039526194,-0.001486266,0.057489157
675,female,-0.192057565,0.125932693,0.089533061,-0.015288807,-0.233180344,-0.004241516,-0.042763114,-0.1954882,0.152273357,-0.131440535,0.143761516,-0.028796257,-0.221096292,0.071683034,-0.065209471,0.187464386,-0.118119948,-0.173139364,-0.139583811,-0.03981714,-0.045029521,0.069613487,-0.004026167,0.042737439,0.002956167,-0.28151989,-0.039273247,-0.055498537,0.094905406,-0.010876143,-0.063652009,0.028480794,-0.126434669,-0.015055804,-0.014495749,0.060176957,-0.121210091,-0.120793097,0.241341159,-0.015290557,-0.256547153,-0.072276928,0.038111728,0.205734566,0.190477371,-0.07331682,0.034596402,-0.089439347,0.109461494,-0.252005219,0.021776052,0.151645035,0.098575965,0.082803488,0.085226759,-0.161190376,0.043442819,0.114774689,-0.176015556,0.023569815,0.144589007,-0.082533687,0.001076902,-0.058825225,0.190952882,0.150632173,-0.010114621,-0.158405989,0.186245412,-0.162687689,-0.105839849,0.043083169,-0.088048287,-0.158701465,-0.279947579,-0.02338418,0.394237101,0.204128578,-0.079129748,0.011245087,-0.031095259,-0.069440186,0.043618351,0.005434709,-0.152683079,-0.013543904,-0.107722551,0.021070402,0.20362404,-0.001364849,-0.003079996,0.221529499,0.074827328,-0.063606024,0.049347363,0.080868244,-0.049821228,-0.023762019,-0.134009972,-0.027009353,0.047002278,-0.097351804,0.088309161,0.094751365,-0.187566698,0.143076301,-0.046066474,0.034723308,-0.052895099,-0.030684061,-0.110703096,0.036613677,0.192804098,-0.1262573,0.155122176,0.108806908,0.036114499,0.118785396,0.094237223,0.032555856,-0.043789387,-0.060202774,-0.119284838,-0.099662989,0.079276554,-0.013678486,0.064300805,0.174477249
676,female,-0.067893609,0.099591762,0.088281415,-0.073626846,-0.13703984,0.024467442,-0.05288269,-0.108254135,0.148626313,-0.032150596,0.12766996,-0.157315671,-0.316580176,-0.022162989,-0.071112275,0.194756821,-0.226528361,-0.215515748,-0.183341801,-0.044064991,0.006128918,0.124428682,0.108354732,0.090894639,-0.221406877,-0.383553118,0.061836213,-0.101645797,0.005846929,-0.127340227,0.066322029,0.204307497,-0.198090389,0.020474546,0.048780434,0.164796174,0.002558999,-0.144323722,0.16998978,-0.069771692,-0.242919222,-0.05323945,0.045341045,0.29530102,0.239713371,-0.026122384,0.015166181,-0.053053673,0.106020123,-0.3848221,0.022107027,0.156625792,0.01662139,0.084570169,0.03707964,-0.22809346,0.018814482,0.134485915,-0.174891129,0.071732618,0.063883759,-0.174872056,0.081403226,-0.110409379,0.19527775,0.014484074,-0.150925606,-0.081296176,0.107171215,-0.125644565,0.030688917,0.073451445,-0.139501095,-0.148780882,-0.328311175,-0.050737064,0.366333932,0.08898969,-0.200428843,-0.039237283,-0.063731536,0.056625113,-0.07025414,0.111127563,-0.026561661,-0.088431656,-0.18498005,0.101975635,0.217516348,-0.115373001,-0.011550486,0.290413827,-0.003400795,-0.090971336,-0.019034343,0.093971707,-0.183096379,0.053711355,-0.073795289,0.086006939,0.013126584,-0.020595727,0.022865666,0.119283274,-0.070506088,0.152751878,-0.040858276,-0.004715955,0.034158997,-0.047840379,-0.072631128,-0.137089968,0.218873233,-0.212120771,0.143955797,0.195931926,0.076094441,0.205245808,-0.007347675,0.154295564,-0.003958082,0.059339494,-0.104999006,-0.059852816,0.060959999,0.006191888,-0.037131131,0.092036299
